page,date,description_raw,amount,balance,balance_ok,description_clean,statement_id,bank
1,2026-09-04,POS PURCHASE CHECKERS HYPER SUP BEREA PIN HATFIELD 9767*3415,-561.79,11126.72,True,checkers hyper sup berea pin hatfield,STMT024,highveld
1,2026-09-04,POS PURCHASE SHELL SERVICE SEVIERVILLE RANDBURG 1040*1824,-296.56,10830.16,True,shell service sevierville randburg,STMT024,highveld
1,2026-09-04,POS PURCHASE SASOL ALBERTVILLE ALUS 6082*9755,-318.71,10511.45,True,sasol albertville alus,STMT024,highveld
1,2026-09-05,CARD PURCHASE DIRECT FEE 1447*9029,-51.47,10459.98,True,direct fee,STMT024,highveld
1,2026-09-05,CARD PURCHASE MEDIRITE PHARMACY 3220*4641,-585.53,9874.45,True,medirite pharmacy,STMT024,highveld
1,2026-09-05,MAGTAPE DEBIT GRID MENLYN,-264.9,9609.55,True,grid menlyn,STMT024,highveld
1,2026-09-06,CARD PURCHASE WOOLWORTHS FOOD 5132*6768 06 SEP,-615.52,8994.03,True,woolworths food,STMT024,highveld
1,2026-09-06,POS PURCHASE SPAR,-730.44,8263.59,True,spar,STMT024,highveld
1,2026-09-08,CARD PURCHASE PIQUA PICK PAY EXPRESS 4642*3183 08 SEP,-347.32,7916.27,True,piqua pick pay express,STMT024,highveld
1,2026-09-08,POS PURCHASE DDA INGLES GAS EXP LIBERTY 9238*3948,-560.04,7356.23,True,dda ingles gas exp liberty,STMT024,highveld
1,2026-09-09,HARDEE 09 SEP,-110.81,7245.42,True,hardee,STMT024,highveld
1,2026-09-09,MONTHLY MAINTENANCE FEE 3257*3566,-138.88,7106.54,True,monthly maintenance fee,STMT024,highveld
1,2026-09-10,WOOLWORTHS FOOD WH PICO RIVERA ROSEBANK 10 SEP,-382.39,6724.15,True,woolworths food wh pico rivera rosebank,STMT024,highveld
1,2026-09-10,POS PURCHASE GAME SEAGOVILLE SOWETO,-433.47,6290.68,True,game seagoville soweto,STMT024,highveld
1,2026-09-11,POS PURCHASE MEDIRITE PHARMACY 11 SEP,-121.76,6168.92,True,medirite pharmacy,STMT024,highveld
1,2026-09-11,POS PURCHASE SPAR SUPER CENTER VISALIA 5885*7239 11 SEP,-316.22,5852.7,True,spar super center visalia,STMT024,highveld
1,2026-09-12,CARD PURCHASE JEWEL OSCO POLOKWANE 3635*5460,-129.04,5723.66,True,jewel osco polokwane,STMT024,highveld
1,2026-09-13,POS PURCHASE ASTRON ENERGY HATFIELD 6641*4560,-614.89,5108.77,True,astron energy hatfield,STMT024,highveld
1,2026-09-13,CARD PURCHASE OIL SANDTON 7715*8934,-194.35,4914.42,True,oil sandton,STMT024,highveld
1,2026-09-14,ATM FEE,-47.42,4867.0,True,atm fee,STMT024,highveld
1,2026-09-15,MID BANK WITHDRWL LINCOLN TON FEE 2797*2604,-73.9,4793.1,True,mid bank withdrwl lincoln ton fee,STMT024,highveld
1,2026-09-16,CARD PURCHASE RD STREET MINI MART BETHLEHEM PADATE,-116.82,4676.28,True,rd street mini mart bethlehem padate,STMT024,highveld
1,2026-09-16,POS PURCHASE TRADER JOE TRADE LOS ES 4463*3200 16 SEP,-37.17,4639.11,True,trader joe trade los es,STMT024,highveld
1,2026-09-18,POS PURCHASE LUCKY WOOLWORTHS FOOD STORE HONOLULU HIUS MIDRAND,-891.34,3747.77,True,lucky woolworths food store honolulu hius midrand,STMT024,highveld
2,2026-09-19,POS PURCHASE SPAR SUP 2569*3220 19 SEP,-326.6,3421.17,True,spar sup,STMT024,highveld
2,2026-09-19,POS PURCHASE MONTHLY MAINTENANCE FEE,-184.99,3236.18,True,monthly maintenance fee,STMT024,highveld
2,2026-09-20,POS PURCHASE MICROSOFT 4564*1707,-219.05,3017.13,True,microsoft,STMT024,highveld
2,2026-09-20,CARD PURCHASE SPOTIFY CENTURION,-249.48,2767.65,True,spotify centurion,STMT024,highveld
2,2026-09-20,POS PURCHASE CUSTOMER,-1256.19,1511.46,True,customer,STMT024,highveld
2,2026-09-21,POS PURCHASE WOOLWORTHS FOOD DURBAN 8794*7558,-301.77,1209.69,True,woolworths food durban,STMT024,highveld
2,2026-09-23,POS PURCHASE ALLSTATE INS INS PREM 3172*8501,-760.52,449.17,True,allstate ins ins prem,STMT024,highveld
2,2026-09-24,ATM FEE PLUSTERM OLNEY AVE ASTORIA ORUS CAPE TOWN,-73.9,375.27,True,atm fee plusterm olney ave astoria orus cape town,STMT024,highveld
2,2026-09-25,SALARY BAOBAB CONSULTING,34500.0,34875.27,True,salary baobab consulting,STMT024,highveld
2,2026-09-25,POS PURCHASE VIDA CAFFE CAPE TOWN,-82.3,34792.97,True,vida caffe cape town,STMT024,highveld
2,2026-09-26,TRANSFER TO SAVINGS,-2700.0,32092.97,True,transfer savings,STMT024,highveld
2,2026-09-27,POS PURCHASE DEBONAIRS PIZZA WASHINGTON AVEHOLLAND MIUS,-87.92,32005.05,True,debonairs pizza washington aveholland mius,STMT024,highveld
2,2026-09-27,GOOGLE AFFINITY ROSEBANK 4839*9909,-227.23,31777.82,True,google affinity rosebank,STMT024,highveld
2,2026-09-28,REILLY AUTO THAYER BLOEMFONTEIN 3952*8149,-279.11,31498.71,True,reilly auto thayer bloemfontein,STMT024,highveld
2,2026-09-30,MONTHLY ACCOUNT FEE,-75.0,31423.71,True,monthly account fee,STMT024,highveld
1,2026-07-01,DBT CRD BP TOM GRANI NATCHEZ,-307.54,13570.37,True,dbt crd bp tom grani natchez,STMT025,protea
1,2026-07-01,ATM FEE SANDTON 01 JUL,-96.96,13473.41,True,atm fee sandton,STMT025,protea
1,2026-07-01,MAGTAPE DEBIT GRID,-544.39,12929.02,True,grid,STMT025,protea
1,2026-07-01,POS PURCHASE AMAZON PRIME JQ DBT CRD AMZN COM BILLWA POLOKWANE 7726*9614,-218.69,12710.33,True,amazon prime jq dbt crd amzn com billwa polokwane,STMT025,protea
1,2026-07-02,POS PURCHASE SPOTIFY 02 JUL,-223.43,12486.9,True,spotify,STMT025,protea
1,2026-07-04,CARD PURCHASE SEATTLE COFFEE VIRGINIA BEACVA POLOKWANE 04 JUL,-56.47,12430.43,True,seattle coffee virginia beacva polokwane,STMT025,protea
1,2026-07-05,POS PURCHASE PRIZEPICKS,-130.99,12299.44,True,prizepicks,STMT025,protea
1,2026-07-05,POS PURCHASE MEDIRITE PHARMACY SCRIPT POLOKWANE,-731.11,11568.33,True,medirite pharmacy script polokwane,STMT025,protea
1,2026-07-06,POS PURCHASE DDA DEBONAIRS PIZZA MONTROSE 06 JUL,-95.03,11473.3,True,dda debonairs pizza montrose,STMT025,protea
1,2026-07-06,DEBIT ORDER EGOLI GAS 06 JUL,-2449.43,9023.87,True,egoli gas,STMT025,protea
1,2026-07-06,CARD PURCHASE MONTHLY MAINTENANCE FEE,-117.06,8906.81,True,monthly maintenance fee,STMT025,protea
1,2026-07-07,LOCK HAVEN PIN SOWETO 2700*1498 07 JUL,-391.73,8515.08,True,lock haven pin soweto,STMT025,protea
1,2026-07-08,POS PURCHASE PICK PAY MIDDLEBR KNOXVILLE PIN,-110.51,8404.57,True,pick pay middlebr knoxville pin,STMT025,protea
1,2026-07-08,SPAR SUP,-204.47,8200.1,True,spar sup,STMT025,protea
1,2026-07-09,POS PURCHASE PLAZA BAGELS DELI CLIFTON 5836*1575,-97.3,8102.8,True,plaza bagels deli clifton,STMT025,protea
1,2026-07-09,POS PURCHASE GAS WOODBRIDGE 4180*9994,-1352.97,6749.83,True,gas woodbridge,STMT025,protea
1,2026-07-10,CARD PURCHASE CATAMOUNT TR CULLOWHEE 7189*5650 10 JUL,-50.46,6699.37,True,catamount tr cullowhee,STMT025,protea
1,2026-07-11,POS PURCHASE MUGG BEAN MIDRAND,-37.2,6662.17,True,mugg bean midrand,STMT025,protea
1,2026-07-11,MONTHLY MAINTENANCE FEE 9677*3048 11 JUL,-184.99,6477.18,True,monthly maintenance fee,STMT025,protea
1,2026-07-13,POS PURCHASE PORTLAND ORUS 4903*3781,-442.57,6034.61,True,portland orus,STMT025,protea
1,2026-07-14,POS PURCHASE STEERS 9494*1665,-38.0,5996.61,True,steers,STMT025,protea
1,2026-07-14,CARD PURCHASE ASTRON ENERGY 14 JUL,-1191.71,4804.9,True,astron energy,STMT025,protea
1,2026-07-16,POS PURCHASE SASOL SERVICE STATIGREEN BAY WIUS MENLYN,-456.84,4348.06,True,sasol service statigreen bay wius menlyn,STMT025,protea
1,2026-07-18,POS PURCHASE FOOD LOVERS MARKET INDIANAPOLIS CAPE TOWN 4191*7801,-715.5,3632.56,True,food lovers market indianapolis cape town,STMT025,protea
1,2026-07-18,NANDOS PRETORIA 1233*4556,-169.04,3463.52,True,nandos pretoria,STMT025,protea
1,2026-07-20,POS PURCHASE CAR WASH MALL 2516*8842,-210.05,3253.47,True,car wash mall,STMT025,protea
1,2026-07-20,POS PURCHASE AMAZON PRIME TL 9499*9212 20 JUL,-228.1,3025.37,True,amazon prime tl,STMT025,protea
1,2026-07-22,TIKTOK TIKTOK SINGAPORE DURBAN 2886*5729,-680.39,2344.98,True,tiktok tiktok singapore durban,STMT025,protea
1,2026-07-22,POS PURCHASE DANDY MINI MART 4457*2089,-113.64,2231.34,True,dandy mini mart,STMT025,protea
1,2026-07-25,SALARY MOTSWEDI HOLDINGS,36600.0,38831.34,True,salary motswedi holdings,STMT025,protea
1,2026-07-25,POS PURCHASE PORTLAND ORUS 2716*3600,-324.66,38506.68,True,portland orus,STMT025,protea
1,2026-07-26,SPOTIFY PRETORIA 5664*4344 26 JUL,-161.14,38345.54,True,spotify pretoria,STMT025,protea
1,2026-07-26,CARD PURCHASE AMAZON PRIME TH XV RX AMZN COM BILLWA,-198.19,38147.35,True,amazon prime th xv rx amzn com billwa,STMT025,protea
1,2026-07-28,CASH MR PRICE DG ATTALLA RANDBURG 28 JUL,-270.59,37876.76,True,cash mr price dg attalla randburg,STMT025,protea
1,2026-07-29,POS PURCHASE RISE KINGDOMS 29 JUL,-65.27,37811.49,True,rise kingdoms,STMT025,protea
2,2026-07-29,CARD PURCHASE CITY FOODS CLEVELAND POLOKWANE,-147.41,37664.08,True,city foods cleveland polokwane,STMT025,protea
2,2026-07-30,POS PURCHASE MAC ENGEN SHRA ELIZABETH 6408*1102,-537.43,37126.65,True,mac engen shra elizabeth,STMT025,protea
2,2026-07-31,MONTHLY ACCOUNT FEE,-69.0,37057.65,True,monthly account fee,STMT025,protea
1,2026-07-01,GRAND MARKET APPLE VALLEY 3933*1966,-332.67,18152.6,True,grand market apple valley,STMT026,karoo
1,2026-07-01,POS PURCHASE CREDITNINJA MENLYN 2170*9934 01 JUL,-714.3,17438.3,True,creditninja menlyn,STMT026,karoo
1,2026-07-02,POS PURCHASE MEDIRITE PHARMACY CONTRIBUTION 5826*8269,-129.39,17308.91,True,medirite pharmacy contribution,STMT026,karoo
1,2026-07-03,CARD PURCHASE SHELL SERVICE STATIGREEN BAY WIUS 7017*1971 03 JUL,-546.08,16762.83,True,shell service statigreen bay wius,STMT026,karoo
1,2026-07-04,STORE BAYONNE 9393*6547 04 JUL,-562.3,16200.53,True,store bayonne,STMT026,karoo
1,2026-07-04,POS PURCHASE FSI CITY TSHWANE ELECTRICITY LOCAL 04 JUL,-482.26,15718.27,True,fsi city tshwane electricity local,STMT026,karoo
1,2026-07-06,CARD PURCHASE ROMANS PIZZA,-371.65,15346.62,True,romans pizza,STMT026,karoo
1,2026-07-06,POS PURCHASE KOHLS,-354.39,14992.23,True,kohls,STMT026,karoo
1,2026-07-07,POS PURCHASE FSI CITY JOHANNESBURG LOCAL 7744*2574,-1037.85,13954.38,True,fsi city johannesburg local,STMT026,karoo
1,2026-07-07,STORE BAYONNE,-209.78,13744.6,True,store bayonne,STMT026,karoo
1,2026-07-09,POS PURCHASE SPOTIFY ROSEBANK 09 JUL,-160.48,13584.12,True,spotify rosebank,STMT026,karoo
1,2026-07-10,POS PURCHASE BP SAUK CENTRE MNUS 6530*8904,-622.43,12961.69,True,bp sauk centre mnus,STMT026,karoo
1,2026-07-10,CARD PURCHASE FOOD LION RALEIGH SOWETO 9364*6658 10 JUL,-1331.71,11629.98,True,food lion raleigh soweto,STMT026,karoo
1,2026-07-10,POS PURCHASE SHELL SERVICE SERVICE WESTLAND 2617*2355 10 JUL,-832.24,10797.74,True,shell service service westland,STMT026,karoo
1,2026-07-12,BOJANGLES JACKSONVILLE 4911*9863,-184.03,10613.71,True,bojangles jacksonville,STMT026,karoo
1,2026-07-12,KFC PRETORIA,-57.02,10556.69,True,kfc pretoria,STMT026,karoo
1,2026-07-13,WINCO FOODS BAKERSFIELD CAUS 5784*3606,-358.17,10198.52,True,winco foods bakersfield caus,STMT026,karoo
1,2026-07-14,ENGEN 1618*3496,-385.73,9812.79,True,engen,STMT026,karoo
1,2026-07-16,POS PURCHASE VILLAGE MARKET MENLYN 16 JUL,-168.54,9644.25,True,village market menlyn,STMT026,karoo
1,2026-07-17,POS PURCHASE COSTCO GAS FORT WORTH,-1267.76,8376.49,True,costco gas fort worth,STMT026,karoo
1,2026-07-18,POS PURCHASE SEATTLE COFFEE,-229.47,8147.02,True,seattle coffee,STMT026,karoo
1,2026-07-18,POS PURCHASE CHECKERS,-164.8,7982.22,True,checkers,STMT026,karoo
1,2026-07-19,POS PURCHASE BP 7917*6777,-1411.82,6570.4,True,bp,STMT026,karoo
1,2026-07-20,POS PURCHASE AMAZON PRIME MU SX AG AMZN COM BILLWA,-198.19,6372.21,True,amazon prime mu sx ag amzn com billwa,STMT026,karoo
1,2026-07-21,POS PURCHASE WOOLWORTHS COM RANDBURG 21 JUL,-349.7,6022.51,True,woolworths com randburg,STMT026,karoo
1,2026-07-22,POS PURCHASE STARS CHERRY HILL DURBAN,-130.99,5891.52,True,stars cherry hill durban,STMT026,karoo
1,2026-07-23,POS PURCHASE DBT CRD MURPHY ATWALMART COLUMBUSIN 6063*2120,-1040.12,4851.4,True,dbt crd murphy atwalmart columbusin,STMT026,karoo
1,2026-07-23,CARD PURCHASE CITY FOODS CLEVELAND 23 JUL,-231.28,4620.12,True,city foods cleveland,STMT026,karoo
1,2026-07-25,POS PURCHASE ASTRON ENERGY ROCHESTER CAPE TOWN 25 JUL,-866.22,3753.9,True,astron energy rochester cape town,STMT026,karoo
1,2026-07-25,SALARY BAOBAB CONSULTING,25000.0,28753.9,True,salary baobab consulting,STMT026,karoo
1,2026-07-25,ROAD TRAC RO ROSEBANK,-138.17,28615.73,True,road trac ro rosebank,STMT026,karoo
2,2026-07-27,POS PURCHASE NORTHSIDE MARKET 4460*9574,-220.78,28394.95,True,northside market,STMT026,karoo
2,2026-07-28,CHK PURCH PIN DEBONAIRS PIZZA JACKSON JOHANNESBURG,-225.22,28169.73,True,chk purch pin debonairs pizza jackson johannesburg,STMT026,karoo
2,2026-07-28,POS PURCHASE WAL PICK PAY SUPER LONGMONT 28 JUL,-45.33,28124.4,True,wal pick pay super longmont,STMT026,karoo
2,2026-07-28,POS PURCHASE MUGG BEAN KARSHAN ALLEN 6316*4312 28 JUL,-130.99,27993.41,True,mugg bean karshan allen,STMT026,karoo
2,2026-07-29,KRISPY KREME DURBAN 7719*5710,-137.77,27855.64,True,krispy kreme durban,STMT026,karoo
2,2026-07-30,POS PURCHASE PICK PAY PROSPER POLOKWANE,-449.6,27406.04,True,pick pay prosper polokwane,STMT026,karoo
2,2026-07-31,MONTHLY ACCOUNT FEE,-99.0,27307.04,True,monthly account fee,STMT026,karoo
2,2026-07-31,POS PURCHASE DAYBREAK MARKET BANNING ROSEBANK,-254.03,27053.01,True,daybreak market banning rosebank,STMT026,karoo
1,2026-09-01,DEBIT ORDER CELL RANDBURG 3158*6722,-1414.12,28196.89,True,cell randburg,STMT027,highveld
1,2026-09-01,DDA PUR AFLAC JOHANNESBURG 01 SEP,-299.87,27897.02,True,dda pur aflac johannesburg,STMT027,highveld
1,2026-09-02,POS PURCHASE SILVERMAN THEOLOGO,-1201.6,26695.42,True,silverman theologo,STMT027,highveld
1,2026-09-02,POS PURCHASE DDA SHOPRITE SUP CENTRAL,-1850.16,24845.26,True,dda shoprite sup central,STMT027,highveld
1,2026-09-02,CARD PURCHASE MERCHANT MSAE AURORA 7514*4445,-172.02,24673.24,True,merchant msae aurora,STMT027,highveld
1,2026-09-03,MAGTAPE DEBIT SCHOOL FEES DEPT EDUC STUDENT FEES,-3003.92,21669.32,True,school fees dept educ student fees,STMT027,highveld
1,2026-09-04,CP PENNDOT RID BRIDGEVILLE 3261*6606,-480.24,21189.08,True,cp penndot rid bridgeville,STMT027,highveld
1,2026-09-05,POS PURCHASE SEATTLE COFFEE 6465*1187 05 SEP,-67.89,21121.19,True,seattle coffee,STMT027,highveld
1,2026-09-05,POS PURCHASE ATM FEE MENLYN 5760*6634,-96.96,21024.23,True,atm fee menlyn,STMT027,highveld
1,2026-09-06,POS PURCHASE SHOPRITE 9705*7820,-342.97,20681.26,True,shoprite,STMT027,highveld
1,2026-09-07,CARD PURCHASE ASTRON ENERGY GETGO,-389.67,20291.59,True,astron energy getgo,STMT027,highveld
1,2026-09-08,POS PURCHASE MICROSOFT,-233.53,20058.06,True,microsoft,STMT027,highveld
1,2026-09-08,POS PURCHASE SPOTIFY ROSEBANK 8584*2058,-125.66,19932.4,True,spotify rosebank,STMT027,highveld
1,2026-09-09,POS PURCHASE BP ROCHESTER 09 SEP,-603.24,19329.16,True,bp rochester,STMT027,highveld
1,2026-09-10,POS PURCHASE BIRKENSTOCK,-975.02,18354.14,True,birkenstock,STMT027,highveld
1,2026-09-10,POS PURCHASE ENGEN FALLS PADATE 5944*9179,-875.51,17478.63,True,engen falls padate,STMT027,highveld
1,2026-09-11,POS PURCHASE WOOLWORTHS FOOD BLOEMFONTEIN 8881*9833 11 SEP,-330.24,17148.39,True,woolworths food bloemfontein,STMT027,highveld
1,2026-09-11,POS PURCHASE WOOLWORTHS FOOD,-1296.07,15852.32,True,woolworths food,STMT027,highveld
1,2026-09-11,CARD PURCHASE CASH TOOT TOTUM AMARILLO PRETORIA 7179*4099,-797.32,15055.0,True,cash toot totum amarillo pretoria,STMT027,highveld
1,2026-09-12,POS PURCHASE CASEYS SHOQCHISAGO MNUS HATFIELD,-449.64,14605.36,True,caseys shoqchisago mnus hatfield,STMT027,highveld
1,2026-09-12,CARD PURCHASE RALPHS CANYON RIVERSIDE 7775*3923 12 SEP,-469.12,14136.24,True,ralphs canyon riverside,STMT027,highveld
1,2026-09-13,CARD PURCHASE SHELL 7487*5081 13 SEP,-283.24,13853.0,True,shell,STMT027,highveld
1,2026-09-14,POS PURCHASE PICK PAY AUBURN DURBAN,-1234.14,12618.86,True,pick pay auburn durban,STMT027,highveld
1,2026-09-16,POS PURCHASE SPOTIFY 7993*2279,-148.16,12470.7,True,spotify,STMT027,highveld
1,2026-09-16,CARD PURCHASE SAVE LOT,-686.86,11783.84,True,save lot,STMT027,highveld
1,2026-09-16,CARD PURCHASE TIME PM DATE ENGEN SERVICE STAPINEBLUFF SOWETO 7037*8405,-494.18,11289.66,True,time pm date engen service stapinebluff soweto,STMT027,highveld
1,2026-09-16,CARD PURCHASE BURGER HOLLYWOOD CAPE TOWN 6414*3585,-142.12,11147.54,True,burger hollywood cape town,STMT027,highveld
1,2026-09-19,POS PURCHASE CONVENIENCE MART CAPE TOWN 5438*1159 19 SEP,-219.95,10927.59,True,convenience mart cape town,STMT027,highveld
1,2026-09-20,POS PURCHASE FORT 2074*1690,-421.53,10506.06,True,fort,STMT027,highveld
1,2026-09-20,JACK CENTREVILLE 7056*4333,-363.75,10142.31,True,jack centreville,STMT027,highveld
1,2026-09-20,POS PURCHASE CELL 6348*4376 20 SEP,-287.88,9854.43,True,cell,STMT027,highveld
1,2026-09-21,POS PURCHASE SASOL HATFIELD 8143*4769,-98.74,9755.69,True,sasol hatfield,STMT027,highveld
2,2026-09-22,POS PURCHASE COF MERCHNT BIL 3803*5450,-1071.87,8683.82,True,cof merchnt bil,STMT027,highveld
2,2026-09-22,POS PURCHASE PICK PAY OXFORD CENTURION,-86.07,8597.75,True,pick pay oxford centurion,STMT027,highveld
2,2026-09-23,POS PURCHASE ENGEN,-1269.86,7327.89,True,engen,STMT027,highveld
2,2026-09-23,PICK PAY DAWSONVILLE 8305*7826,-391.16,6936.73,True,pick pay dawsonville,STMT027,highveld
2,2026-09-24,CARD PURCHASE SASOL 24 SEP,-1055.53,5881.2,True,sasol,STMT027,highveld
2,2026-09-24,CARD PURCHASE PRIZEPICKS 5432*4496 24 SEP,-130.99,5750.21,True,prizepicks,STMT027,highveld
2,2026-09-24,POS PURCHASE COURTESY PAY FEE 3635*7318,-284.13,5466.08,True,courtesy pay fee,STMT027,highveld
2,2026-09-25,SALARY MOTSWEDI HOLDINGS,34200.0,39666.08,True,salary motswedi holdings,STMT027,highveld
2,2026-09-25,CARD PURCHASE PICK PAY SUP 2191*9078,-546.35,39119.73,True,pick pay sup,STMT027,highveld
2,2026-09-25,POS PURCHASE AMPATH LAB CONTRIBUTION RANDBURG,-300.8,38818.93,True,ampath lab contribution randburg,STMT027,highveld
2,2026-09-25,POS PURCHASE BURGER KING CENTURION 25 SEP,-122.32,38696.61,True,burger king centurion,STMT027,highveld
2,2026-09-25,POS PURCHASE KRISPY KREME 2154*6462 25 SEP,-50.52,38646.09,True,krispy kreme,STMT027,highveld
2,2026-09-25,POS PURCHASE ATM FEE POLOKWANE 25 SEP,-47.42,38598.67,True,atm fee polokwane,STMT027,highveld
2,2026-09-26,DEBONAIRS PIZZA 26 SEP,-42.33,38556.34,True,debonairs pizza,STMT027,highveld
2,2026-09-26,TRANSFER TO SAVINGS,-2200.0,36356.34,True,transfer savings,STMT027,highveld
2,2026-09-27,ASTRON ENERGY 5259*3453,-358.77,35997.57,True,astron energy,STMT027,highveld
2,2026-09-27,POS PURCHASE CASEYS LAKE OZARK,-1167.49,34830.08,True,caseys lake ozark,STMT027,highveld
2,2026-09-28,TRADER JOE RANDBURG 5229*9498,-365.75,34464.33,True,trader joe randburg,STMT027,highveld
2,2026-09-29,CARD PURCHASE KRISPY KREME 29 SEP,-135.81,34328.52,True,krispy kreme,STMT027,highveld
2,2026-09-30,POS PURCHASE WOOLWORTHS FOOD COM 30 SEP,-1445.37,32883.15,True,woolworths food com,STMT027,highveld
2,2026-09-30,MONTHLY ACCOUNT FEE,-69.0,32814.15,True,monthly account fee,STMT027,highveld
1,2026-08-01,INTERNET PMT TO AMPATH LAB SOWETO 9888*1596,-66.61,12842.31,True,ampath lab soweto,STMT028,protea
1,2026-08-01,POS PURCHASE VIDA CAFFE,-117.93,12724.38,True,vida caffe,STMT028,protea
1,2026-08-01,POS PURCHASE BOXER MEMBERSHI PRETORIA 5820*5975 01 AUG,-199.57,12524.81,True,boxer membershi pretoria,STMT028,protea
1,2026-08-03,CHECKERS SUPER CENTER AMARILLO,-273.31,12251.5,True,checkers super center amarillo,STMT028,protea
1,2026-08-03,POS PURCHASE KFC DESTIN 2052*6153 03 AUG,-379.18,11872.32,True,kfc destin,STMT028,protea
1,2026-08-04,HANNAFORD BR BANGOR SOWETO 7537*2051,-241.45,11630.87,True,hannaford br bangor soweto,STMT028,protea
1,2026-08-04,DEBIT ORDER GRID,-219.84,11411.03,True,grid,STMT028,protea
1,2026-08-05,POS PURCHASE WITHDRWL PHILLIPS FOO CENTURION FEE 05 AUG,-176.03,11235.0,True,withdrwl phillips foo centurion fee,STMT028,protea
1,2026-08-06,MICROSOFT 4857*1585,-224.32,11010.68,True,microsoft,STMT028,protea
1,2026-08-07,POS PURCHASE WOOLWORTHS FOOD COM 1436*5103 07 AUG,-502.53,10508.15,True,woolworths food com,STMT028,protea
1,2026-08-08,TOTALENERGIES MENLYN,-700.03,9808.12,True,totalenergies menlyn,STMT028,protea
1,2026-08-09,POS PURCHASE JEWEL OSCO NEW LENOX JOHANNESBURG,-452.9,9355.22,True,jewel osco new lenox johannesburg,STMT028,protea
1,2026-08-09,POS PURCHASE MISSION SASOL MISSION SANTA ROSA PRETORIA 9426*2207,-773.71,8581.51,True,mission sasol mission santa rosa pretoria,STMT028,protea
1,2026-08-15,CARD PURCHASE ESKOM ACCOUNT 5798*8767 15 AUG,-1309.22,7272.29,True,eskom account,STMT028,protea
1,2026-08-15,FOOD LOVERS MARKET HATFIELD HATFIELD 7657*2980,-300.06,6972.23,True,food lovers market hatfield hatfield,STMT028,protea
1,2026-08-17,MONTHLY MAINTENANCE FEE POLOKWANE,-117.06,6855.17,True,monthly maintenance fee polokwane,STMT028,protea
1,2026-08-18,POS PURCHASE SHELL 4914*5518,-289.86,6565.31,True,shell,STMT028,protea
1,2026-08-19,POS PURCHASE RUTTER WINTERSTOWN RD RED LION 5588*1548,-152.15,6413.16,True,rutter winterstown rd red lion,STMT028,protea
1,2026-08-20,POS PURCHASE ACME PHILADELPHIA PADATE,-753.07,5660.09,True,acme philadelphia padate,STMT028,protea
1,2026-08-22,POS PURCHASE BURGER KING DEER PARK ROSEBANK 8998*1618,-39.96,5620.13,True,burger king deer park rosebank,STMT028,protea
1,2026-08-22,POS PURCHASE SP INNOSUPPS HTTPSWWW INNONV 1458*6545,-481.76,5138.37,True,sp innosupps httpswww innonv,STMT028,protea
1,2026-08-22,PIQUA SPAR EXPRESS PRETORIA,-244.33,4894.04,True,piqua spar express pretoria,STMT028,protea
1,2026-08-23,POS PURCHASE KWIK SANDTON 5008*8408,-298.85,4595.19,True,kwik sandton,STMT028,protea
1,2026-08-23,POS PURCHASE WOOLWORTHS FOOD,-142.6,4452.59,True,woolworths food,STMT028,protea
1,2026-08-25,SALARY IMPALA RETAIL GROUP,39500.0,43952.59,True,salary impala retail group,STMT028,protea
1,2026-08-26,TRANSFER TO SAVINGS,-800.0,43152.59,True,transfer savings,STMT028,protea
1,2026-08-28,DATE PLAYSTATION NETWOR 28 AUG,-679.19,42473.4,True,date playstation networ,STMT028,protea
1,2026-08-28,CARD PURCHASE PIN PURCH BP ENTE VALLEY 9318*4612,-653.57,41819.83,True,pin purch bp ente valley,STMT028,protea
1,2026-08-29,POS PURCHASE CHECKERS COM DURBAN 29 AUG,-634.04,41185.79,True,checkers com durban,STMT028,protea
1,2026-08-30,SHELL 8145*3035 30 AUG,-187.79,40998.0,True,shell,STMT028,protea
1,2026-08-31,MONTHLY ACCOUNT FEE,-99.0,40899.0,True,monthly account fee,STMT028,protea
1,2026-08-01,POS PURCHASE SEATTLE COFFEE POLOKWANE 01 AUG,-51.96,25616.09,True,seattle coffee polokwane,STMT029,karoo
1,2026-08-02,POS PURCHASE STARS CHERRY HILL ROSEBANK 02 AUG,-276.23,25339.86,True,stars cherry hill rosebank,STMT029,karoo
1,2026-08-02,POS PURCHASE RACETRAC RACETRAC SANDTON 5373*1960,-326.13,25013.73,True,racetrac racetrac sandton,STMT029,karoo
1,2026-08-02,POS PURCHASE MR FOOD LITTLECAE 02 AUG,-427.41,24586.32,True,mr food littlecae,STMT029,karoo
1,2026-08-02,POS PURCHASE SEATTLE COFFEE CENTURION,-147.27,24439.05,True,seattle coffee centurion,STMT029,karoo
1,2026-08-03,EFT PAYMENT CELL DATA BUNDLE ROSEBANK 5248*2225,-1126.5,23312.55,True,cell data bundle rosebank,STMT029,karoo
1,2026-08-03,CARD PURCHASE CREDITNINJA BLOEMFONTEIN 6545*2571 03 AUG,-714.3,22598.25,True,creditninja bloemfontein,STMT029,karoo
1,2026-08-04,DEBIT ORDER CRUMBL VENTURA JOHANNESBURG 04 AUG,-353.08,22245.17,True,crumbl ventura johannesburg,STMT029,karoo
1,2026-08-05,EFT PAYMENT COS UTILITIES EZPA 8822*6627 05 AUG,-1556.2,20688.97,True,cos utilities ezpa,STMT029,karoo
